"id","year","quarter","state_name","num_blocks_surveyed","households","males_age_0_4_years","females_age_0_4_years","persons_age_0_4_years","males_age_5_14_years","females_age_5_14_years","persons_age_5_14_years","males_age_15_29_years","females_age_15_29_years","persons_age_15_29_years","males_age_15_59_years","females_age_15_59_years","persons_age_15_59_years","males_age_15_above_years","females_age_15_above_years","persons_age_15_above_years","males_all_ages","females_all_ages","persons_all_ages","state_code"
154,"2022","July-September","Tamil Nadu",433.0,3402.0,312.0,282.0,594.0,687.0,620.0,1307.0,1480.0,1344.0,2824.0,3792.0,3792.0,7586.0,4531.0,4633.0,9166.0,5530.0,5535.0,11067.0,"33"
155,"2022","July-September","Telangana",195.0,1551.0,152.0,141.0,293.0,436.0,395.0,831.0,764.0,716.0,1480.0,1908.0,1841.0,3749.0,2176.0,2121.0,4297.0,2764.0,2657.0,5421.0,"36"
156,"2022","July-September","Uttarakhand",96.0,754.0,89.0,90.0,179.0,263.0,238.0,501.0,435.0,402.0,837.0,998.0,970.0,1968.0,1160.0,1129.0,2289.0,1512.0,1457.0,2969.0,"05"
157,"2022","July-September","Uttar Pradesh",406.0,3213.0,613.0,542.0,1155.0,1343.0,1134.0,2477.0,2255.0,2078.0,4333.0,4871.0,4670.0,9543.0,5494.0,5295.0,10791.0,7450.0,6971.0,14423.0,"09"
158,"2022","July-September","West Bengal",365.0,2890.0,261.0,228.0,489.0,608.0,547.0,1155.0,1284.0,1369.0,2653.0,3573.0,3681.0,7254.0,4298.0,4409.0,8707.0,5167.0,5184.0,10351.0,"19"
159,"2022","July-September","Jammu And Kashmir",166.0,1317.0,187.0,169.0,356.0,424.0,383.0,807.0,770.0,693.0,1463.0,1945.0,1869.0,3814.0,2284.0,2173.0,4457.0,2895.0,2725.0,5620.0,"01"
160,"2022","July-September","All-India",5669.0,44358.0,5433.0,5048.0,10481.0,13566.0,12223.0,25789.0,23753.0,22123.0,45878.0,58376.0,56921.0,115307.0,67971.0,66974.0,134955.0,86970.0,84245.0,171225.0,"99"
161,"2022","October-December","Andhra Pradesh",219.0,1719.0,171.0,150.0,321.0,395.0,382.0,777.0,751.0,802.0,1553.0,1936.0,2074.0,4011.0,2259.0,2420.0,4680.0,2825.0,2952.0,5778.0,"28"
162,"2022","October-December","Assam",110.0,880.0,94.0,68.0,162.0,268.0,226.0,494.0,433.0,432.0,865.0,1180.0,1189.0,2369.0,1385.0,1381.0,2766.0,1747.0,1675.0,3422.0,"18"
163,"2022","October-December","Bihar",168.0,1343.0,306.0,278.0,584.0,654.0,545.0,1199.0,899.0,818.0,1717.0,1977.0,1845.0,3822.0,2278.0,2123.0,4401.0,3238.0,2946.0,6184.0,"10"
164,"2022","October-December","Chhattisgarh",103.0,821.0,99.0,81.0,180.0,236.0,247.0,483.0,476.0,484.0,960.0,1123.0,1175.0,2298.0,1287.0,1336.0,2623.0,1622.0,1664.0,3286.0,"22"
165,"2022","October-December","Delhi",119.0,828.0,83.0,83.0,166.0,217.0,180.0,397.0,495.0,389.0,884.0,1067.0,924.0,1991.0,1202.0,1063.0,2265.0,1502.0,1326.0,2828.0,"07"
166,"2022","October-December","Gujarat",231.0,1810.0,256.0,216.0,472.0,578.0,478.0,1056.0,1125.0,1040.0,2165.0,2732.0,2519.0,5251.0,3159.0,2960.0,6119.0,3993.0,3654.0,7647.0,"24"
167,"2022","October-December","Haryana",159.0,1197.0,175.0,159.0,334.0,456.0,352.0,808.0,740.0,604.0,1344.0,1732.0,1543.0,3275.0,2009.0,1792.0,3801.0,2640.0,2303.0,4943.0,"06"
168,"2022","October-December","Himachal Pradesh",48.0,377.0,32.0,28.0,60.0,88.0,79.0,167.0,156.0,165.0,321.0,403.0,396.0,799.0,448.0,457.0,905.0,568.0,564.0,1132.0,"02"
169,"2022","October-December","Jharkhand",132.0,1048.0,155.0,121.0,276.0,404.0,327.0,731.0,643.0,618.0,1261.0,1440.0,1426.0,2866.0,1633.0,1610.0,3243.0,2192.0,2058.0,4250.0,"20"
170,"2022","October-December","Karnataka",295.0,2344.0,240.0,237.0,477.0,594.0,522.0,1116.0,1177.0,1118.0,2295.0,2879.0,2789.0,5668.0,3334.0,3256.0,6590.0,4168.0,4015.0,8183.0,"29"
171,"2022","October-December","Kerala",303.0,2401.0,274.0,215.0,489.0,617.0,566.0,1183.0,879.0,892.0,1771.0,2465.0,2821.0,5286.0,3232.0,3725.0,6957.0,4123.0,4506.0,8629.0,"32"
172,"2022","October-December","Madhya Pradesh",246.0,1924.0,292.0,256.0,548.0,616.0,572.0,1188.0,1240.0,1065.0,2305.0,2847.0,2659.0,5506.0,3211.0,3056.0,6267.0,4119.0,3884.0,8003.0,"23"
173,"2022","October-December","Maharashtra",557.0,4380.0,497.0,442.0,939.0,1200.0,1158.0,2358.0,2245.0,1989.0,4235.0,5706.0,5396.0,11104.0,6667.0,6431.0,13100.0,8364.0,8031.0,16397.0,"27"
174,"2022","October-December","Odisha",135.0,1038.0,115.0,100.0,215.0,256.0,251.0,507.0,489.0,489.0,978.0,1271.0,1275.0,2546.0,1489.0,1474.0,2963.0,1860.0,1825.0,3685.0,"21"
175,"2022","October-December","Punjab",207.0,1465.0,152.0,155.0,307.0,405.0,374.0,779.0,776.0,596.0,1372.0,1881.0,1672.0,3553.0,2214.0,2038.0,4252.0,2771.0,2567.0,5338.0,"03"
176,"2022","October-December","Rajasthan",215.0,1652.0,234.0,213.0,447.0,667.0,560.0,1227.0,1149.0,1030.0,2179.0,2563.0,2394.0,4957.0,2930.0,2788.0,5718.0,3831.0,3561.0,7392.0,"08"
177,"2022","October-December","Tamil Nadu",433.0,3428.0,316.0,282.0,598.0,669.0,617.0,1286.0,1460.0,1356.0,2816.0,3756.0,3841.0,7599.0,4548.0,4687.0,9237.0,5533.0,5586.0,11121.0,"33"
178,"2022","October-December","Telangana",199.0,1584.0,169.0,151.0,320.0,437.0,377.0,814.0,772.0,721.0,1493.0,1936.0,1855.0,3791.0,2209.0,2147.0,4356.0,2815.0,2675.0,5490.0,"36"
179,"2022","October-December","Uttarakhand",96.0,746.0,94.0,86.0,180.0,251.0,210.0,461.0,452.0,390.0,842.0,1005.0,937.0,1942.0,1155.0,1083.0,2238.0,1500.0,1379.0,2879.0,"05"
180,"2022","October-December","Uttar Pradesh",403.0,3191.0,605.0,545.0,1150.0,1346.0,1147.0,2493.0,2199.0,2025.0,4224.0,4797.0,4622.0,9421.0,5401.0,5249.0,10652.0,7352.0,6941.0,14295.0,"09"
181,"2022","October-December","West Bengal",374.0,2968.0,274.0,248.0,522.0,622.0,578.0,1200.0,1347.0,1373.0,2720.0,3700.0,3748.0,7448.0,4449.0,4501.0,8950.0,5345.0,5327.0,10672.0,"19"
182,"2022","October-December","Jammu And Kashmir",168.0,1336.0,181.0,168.0,349.0,448.0,403.0,851.0,733.0,708.0,1441.0,1927.0,1896.0,3823.0,2259.0,2219.0,4478.0,2888.0,2790.0,5678.0,"01"
183,"2022","October-December","All-India",5706.0,44722.0,5562.0,5116.0,10678.0,13416.0,12190.0,25606.0,23777.0,22186.0,45965.0,58566.0,57259.0,115835.0,68207.0,67302.0,135519.0,87185.0,84608.0,171803.0,"99"
184,"2023","January-March","Andhra Pradesh",221.0,1747.0,199.0,146.0,345.0,415.0,375.0,790.0,811.0,798.0,1609.0,2034.0,2144.0,4179.0,2348.0,2477.0,4826.0,2962.0,2998.0,5961.0,"28"
185,"2023","January-March","Assam",111.0,887.0,103.0,66.0,169.0,270.0,196.0,466.0,428.0,433.0,861.0,1154.0,1176.0,2330.0,1356.0,1362.0,2718.0,1729.0,1624.0,3353.0,"18"
186,"2023","January-March","Bihar",168.0,1344.0,338.0,268.0,606.0,610.0,554.0,1164.0,886.0,784.0,1670.0,1979.0,1823.0,3802.0,2254.0,2085.0,4339.0,3202.0,2907.0,6109.0,"10"
187,"2023","January-March","Chhattisgarh",104.0,832.0,108.0,88.0,196.0,226.0,249.0,475.0,476.0,481.0,957.0,1136.0,1168.0,2304.0,1314.0,1342.0,2656.0,1648.0,1679.0,3327.0,"22"
188,"2023","January-March","Delhi",120.0,842.0,82.0,87.0,169.0,224.0,195.0,419.0,477.0,413.0,890.0,1076.0,952.0,2028.0,1207.0,1086.0,2293.0,1513.0,1368.0,2881.0,"07"
189,"2023","January-March","Gujarat",232.0,1813.0,253.0,218.0,471.0,582.0,452.0,1034.0,1148.0,1026.0,2174.0,2752.0,2541.0,5293.0,3191.0,2992.0,6183.0,4026.0,3662.0,7688.0,"24"
190,"2023","January-March","Haryana",160.0,1207.0,168.0,140.0,308.0,440.0,342.0,782.0,737.0,566.0,1303.0,1736.0,1504.0,3240.0,1991.0,1760.0,3751.0,2599.0,2242.0,4841.0,"06"
191,"2023","January-March","Himachal Pradesh",48.0,373.0,34.0,29.0,63.0,86.0,87.0,173.0,150.0,156.0,306.0,388.0,376.0,764.0,421.0,434.0,855.0,541.0,550.0,1091.0,"02"
192,"2023","January-March","Jharkhand",133.0,1055.0,149.0,121.0,270.0,406.0,324.0,730.0,649.0,608.0,1257.0,1436.0,1414.0,2850.0,1646.0,1591.0,3237.0,2201.0,2036.0,4237.0,"20"
193,"2023","January-March","Karnataka",296.0,2347.0,246.0,224.0,470.0,583.0,507.0,1090.0,1196.0,1139.0,2335.0,2887.0,2788.0,5675.0,3331.0,3223.0,6554.0,4160.0,3954.0,8114.0,"29"
194,"2023","January-March","Kerala",302.0,2392.0,263.0,223.0,486.0,605.0,538.0,1143.0,868.0,901.0,1769.0,2383.0,2797.0,5180.0,3175.0,3695.0,6870.0,4043.0,4456.0,8499.0,"32"
195,"2023","January-March","Madhya Pradesh",246.0,1939.0,308.0,254.0,562.0,641.0,561.0,1202.0,1237.0,1112.0,2349.0,2877.0,2723.0,5601.0,3225.0,3110.0,6336.0,4174.0,3925.0,8100.0,"23"
196,"2023","January-March","Maharashtra",555.0,4380.0,494.0,432.0,926.0,1178.0,1169.0,2347.0,2199.0,1929.0,4128.0,5642.0,5319.0,10962.0,6608.0,6368.0,12977.0,8280.0,7969.0,16250.0,"27"
197,"2023","January-March","Odisha",136.0,1066.0,113.0,112.0,225.0,269.0,251.0,520.0,486.0,499.0,985.0,1259.0,1280.0,2539.0,1492.0,1492.0,2984.0,1874.0,1855.0,3729.0,"21"
198,"2023","January-March","Punjab",208.0,1495.0,167.0,161.0,328.0,430.0,395.0,825.0,821.0,611.0,1432.0,1979.0,1731.0,3710.0,2305.0,2110.0,4415.0,2902.0,2666.0,5568.0,"03"
199,"2023","January-March","Rajasthan",216.0,1636.0,242.0,211.0,453.0,643.0,545.0,1188.0,1129.0,999.0,2128.0,2515.0,2333.0,4848.0,2883.0,2706.0,5589.0,3768.0,3462.0,7230.0,"08"
200,"2023","January-March","Tamil Nadu",438.0,3490.0,309.0,275.0,584.0,668.0,655.0,1323.0,1529.0,1418.0,2947.0,3867.0,3959.0,7826.0,4679.0,4813.0,9492.0,5656.0,5743.0,11399.0,"33"
201,"2023","January-March","Telangana",198.0,1581.0,155.0,151.0,306.0,473.0,380.0,853.0,773.0,722.0,1495.0,1946.0,1859.0,3805.0,2205.0,2135.0,4340.0,2833.0,2666.0,5499.0,"36"
202,"2023","January-March","Uttarakhand",96.0,743.0,94.0,88.0,182.0,267.0,228.0,495.0,431.0,364.0,795.0,983.0,912.0,1895.0,1128.0,1053.0,2181.0,1489.0,1369.0,2858.0,"05"
203,"2023","January-March","Uttar Pradesh",408.0,3239.0,619.0,567.0,1186.0,1316.0,1109.0,2425.0,2265.0,2105.0,4370.0,4878.0,4756.0,9635.0,5483.0,5358.0,10842.0,7418.0,7034.0,14453.0,"09"
204,"2023","January-March","West Bengal",375.0,2980.0,263.0,247.0,510.0,640.0,579.0,1219.0,1377.0,1376.0,2753.0,3779.0,3795.0,7574.0,4561.0,4546.0,9107.0,5464.0,5372.0,10836.0,"19"
205,"2023","January-March","Jammu And Kashmir",168.0,1339.0,180.0,166.0,346.0,437.0,402.0,839.0,711.0,656.0,1367.0,1900.0,1851.0,3751.0,2258.0,2189.0,4447.0,2875.0,2757.0,5632.0,"01"
206,"2023","January-March","All-India",5726.0,44982.0,5628.0,5131.0,10759.0,13343.0,12116.0,25459.0,23887.0,22147.0,46034.0,58757.0,57436.0,116197.0,68451.0,67416.0,135871.0,87422.0,84663.0,172089.0,"99"
207,"2023","April-June","Andhra Pradesh",221.0,1742.0,186.0,132.0,318.0,393.0,346.0,739.0,811.0,757.0,1568.0,1995.0,2120.0,4116.0,2318.0,2448.0,4767.0,2897.0,2926.0,5824.0,"28"
208,"2023","April-June","Assam",112.0,893.0,99.0,68.0,167.0,264.0,188.0,452.0,437.0,408.0,845.0,1163.0,1142.0,2305.0,1354.0,1332.0,2686.0,1717.0,1588.0,3305.0,"18"
209,"2023","April-June","Bihar",168.0,1344.0,357.0,255.0,612.0,559.0,535.0,1094.0,920.0,766.0,1686.0,2002.0,1818.0,3820.0,2276.0,2053.0,4329.0,3192.0,2843.0,6035.0,"10"
210,"2023","April-June","Chhattisgarh",104.0,830.0,115.0,98.0,213.0,233.0,243.0,476.0,481.0,472.0,953.0,1163.0,1163.0,2326.0,1340.0,1337.0,2677.0,1688.0,1678.0,3366.0,"22"
211,"2023","April-June","Delhi",120.0,833.0,78.0,75.0,153.0,208.0,184.0,392.0,481.0,398.0,879.0,1058.0,921.0,1979.0,1188.0,1067.0,2255.0,1474.0,1326.0,2800.0,"07"
212,"2023","April-June","Gujarat",232.0,1816.0,254.0,204.0,458.0,553.0,449.0,1002.0,1143.0,1000.0,2143.0,2740.0,2536.0,5276.0,3187.0,3004.0,6191.0,3994.0,3657.0,7651.0,"24"
213,"2023","April-June","Haryana",160.0,1178.0,149.0,146.0,295.0,428.0,327.0,755.0,725.0,569.0,1294.0,1682.0,1480.0,3162.0,1932.0,1757.0,3689.0,2509.0,2230.0,4739.0,"06"
214,"2023","April-June","Himachal Pradesh",48.0,373.0,28.0,28.0,56.0,99.0,74.0,173.0,144.0,148.0,292.0,381.0,368.0,749.0,423.0,442.0,865.0,550.0,544.0,1094.0,"02"
215,"2023","April-June","Jharkhand",135.0,1065.0,155.0,138.0,293.0,422.0,314.0,736.0,661.0,616.0,1277.0,1444.0,1419.0,2863.0,1647.0,1594.0,3241.0,2224.0,2046.0,4270.0,"20"
216,"2023","April-June","Karnataka",296.0,2354.0,241.0,232.0,473.0,553.0,466.0,1019.0,1199.0,1135.0,2334.0,2878.0,2777.0,5655.0,3323.0,3214.0,6537.0,4117.0,3912.0,8029.0,"29"
217,"2023","April-June","Kerala",302.0,2389.0,260.0,223.0,483.0,589.0,535.0,1124.0,845.0,902.0,1747.0,2346.0,2776.0,5122.0,3160.0,3677.0,6837.0,4009.0,4435.0,8444.0,"32"
218,"2023","April-June","Madhya Pradesh",245.0,1918.0,267.0,260.0,527.0,611.0,547.0,1158.0,1226.0,1129.0,2355.0,2816.0,2710.0,5526.0,3184.0,3092.0,6276.0,4062.0,3899.0,7961.0,"23"
219,"2023","April-June","Maharashtra",555.0,4366.0,466.0,420.0,886.0,1177.0,1102.0,2279.0,2181.0,1928.0,4109.0,5623.0,5279.0,10902.0,6550.0,6304.0,12854.0,8193.0,7826.0,16019.0,"27"
220,"2023","April-June","Odisha",136.0,1068.0,113.0,114.0,227.0,253.0,235.0,488.0,509.0,482.0,991.0,1277.0,1276.0,2553.0,1517.0,1483.0,3000.0,1883.0,1832.0,3715.0,"21"
221,"2023","April-June","Punjab",208.0,1483.0,158.0,161.0,319.0,435.0,381.0,816.0,800.0,608.0,1409.0,1928.0,1724.0,3653.0,2265.0,2101.0,4367.0,2858.0,2643.0,5502.0,"03"
222,"2023","April-June","Rajasthan",216.0,1629.0,261.0,193.0,454.0,615.0,512.0,1127.0,1135.0,990.0,2125.0,2474.0,2300.0,4774.0,2856.0,2679.0,5535.0,3732.0,3384.0,7116.0,"08"
223,"2023","April-June","Tamil Nadu",438.0,3493.0,301.0,278.0,579.0,677.0,666.0,1343.0,1530.0,1407.0,2937.0,3872.0,3966.0,7838.0,4734.0,4857.0,9591.0,5712.0,5801.0,11513.0,"33"
224,"2023","April-June","Telangana",198.0,1581.0,157.0,160.0,317.0,453.0,378.0,831.0,788.0,722.0,1510.0,1928.0,1859.0,3787.0,2180.0,2111.0,4291.0,2790.0,2649.0,5439.0,"36"
225,"2023","April-June","Uttarakhand",96.0,730.0,91.0,79.0,170.0,250.0,228.0,478.0,416.0,346.0,762.0,959.0,887.0,1846.0,1101.0,1018.0,2119.0,1442.0,1325.0,2767.0,"05"
226,"2023","April-June","Uttar Pradesh",408.0,3251.0,656.0,575.0,1231.0,1347.0,1093.0,2440.0,2274.0,2043.0,4317.0,4914.0,4693.0,9607.0,5501.0,5280.0,10781.0,7504.0,6948.0,14452.0,"09"
227,"2023","April-June","West Bengal",375.0,2984.0,265.0,276.0,541.0,634.0,593.0,1227.0,1397.0,1420.0,2817.0,3806.0,3868.0,7674.0,4616.0,4629.0,9245.0,5515.0,5498.0,11013.0,"19"
228,"2023","April-June","Jammu And Kashmir",168.0,1344.0,195.0,171.0,366.0,453.0,395.0,848.0,715.0,646.0,1361.0,1895.0,1834.0,3729.0,2255.0,2167.0,4422.0,2903.0,2733.0,5636.0,"01"
229,"2023","April-June","All-India",5639.0,44190.0,5488.0,4998.0,10486.0,12890.0,11464.0,24354.0,23526.0,21583.0,45110.0,57532.0,56165.0,113700.0,67118.0,65955.0,133076.0,85496.0,82417.0,167916.0,"99"
230,"2023","July-September","Andhra Pradesh",221.0,1757.0,190.0,138.0,328.0,395.0,367.0,762.0,791.0,740.0,1531.0,1959.0,2108.0,4067.0,2285.0,2429.0,4714.0,2870.0,2934.0,5804.0,"28"
231,"2023","July-September","Assam",112.0,893.0,99.0,75.0,174.0,263.0,192.0,455.0,403.0,400.0,803.0,1141.0,1128.0,2269.0,1332.0,1325.0,2657.0,1694.0,1592.0,3286.0,"18"
232,"2023","July-September","Bihar",168.0,1343.0,368.0,250.0,618.0,568.0,546.0,1114.0,914.0,780.0,1694.0,2009.0,1849.0,3858.0,2267.0,2081.0,4348.0,3203.0,2877.0,6080.0,"10"
233,"2023","July-September","Chhattisgarh",104.0,832.0,110.0,94.0,204.0,244.0,233.0,477.0,503.0,479.0,982.0,1205.0,1188.0,2393.0,1384.0,1367.0,2751.0,1738.0,1694.0,3432.0,"22"
234,"2023","July-September","Delhi",120.0,805.0,69.0,70.0,139.0,214.0,199.0,413.0,455.0,355.0,810.0,1046.0,861.0,1907.0,1165.0,995.0,2160.0,1448.0,1264.0,2712.0,"07"
235,"2023","July-September","Gujarat",232.0,1831.0,260.0,198.0,458.0,503.0,431.0,934.0,1155.0,986.0,2141.0,2739.0,2504.0,5243.0,3157.0,2973.0,6130.0,3920.0,3602.0,7522.0,"24"
236,"2023","July-September","Haryana",160.0,1186.0,158.0,145.0,303.0,403.0,318.0,721.0,725.0,575.0,1300.0,1672.0,1481.0,3153.0,1910.0,1756.0,3666.0,2471.0,2219.0,4690.0,"06"
237,"2023","July-September","Himachal Pradesh",48.0,370.0,32.0,32.0,64.0,95.0,69.0,164.0,158.0,146.0,304.0,403.0,363.0,766.0,441.0,421.0,862.0,568.0,522.0,1090.0,"02"
238,"2023","July-September","Jharkhand",135.0,1071.0,153.0,137.0,290.0,408.0,318.0,726.0,679.0,614.0,1294.0,1469.0,1442.0,2912.0,1675.0,1624.0,3300.0,2236.0,2079.0,4316.0,"20"
239,"2023","July-September","Karnataka",296.0,2362.0,249.0,222.0,471.0,534.0,461.0,995.0,1189.0,1131.0,2320.0,2885.0,2803.0,5688.0,3328.0,3279.0,6607.0,4111.0,3962.0,8073.0,"29"
240,"2023","July-September","Kerala",303.0,2401.0,240.0,248.0,488.0,610.0,580.0,1190.0,830.0,900.0,1730.0,2330.0,2807.0,5137.0,3111.0,3705.0,6816.0,3961.0,4533.0,8494.0,"32"
241,"2023","July-September","Madhya Pradesh",246.0,1923.0,274.0,247.0,521.0,627.0,568.0,1195.0,1178.0,1090.0,2268.0,2743.0,2672.0,5415.0,3108.0,3076.0,6184.0,4009.0,3891.0,7900.0,"23"
242,"2023","July-September","Maharashtra",555.0,4394.0,455.0,433.0,888.0,1205.0,1114.0,2319.0,2218.0,1939.0,4157.0,5692.0,5307.0,10999.0,6632.0,6331.0,12963.0,8292.0,7878.0,16170.0,"27"
243,"2023","July-September","Odisha",136.0,1065.0,107.0,119.0,226.0,246.0,230.0,476.0,524.0,493.0,1017.0,1298.0,1297.0,2595.0,1540.0,1519.0,3059.0,1893.0,1868.0,3761.0,"21"
244,"2023","July-September","Punjab",208.0,1495.0,171.0,162.0,333.0,455.0,408.0,863.0,779.0,604.0,1384.0,1913.0,1725.0,3639.0,2263.0,2101.0,4365.0,2889.0,2671.0,5561.0,"03"
245,"2023","July-September","Rajasthan",216.0,1578.0,247.0,207.0,454.0,578.0,490.0,1068.0,1127.0,964.0,2091.0,2418.0,2261.0,4679.0,2774.0,2618.0,5392.0,3599.0,3315.0,6914.0,"08"
246,"2023","July-September","Tamil Nadu",438.0,3483.0,294.0,280.0,574.0,706.0,674.0,1380.0,1477.0,1415.0,2892.0,3828.0,4005.0,7834.0,4655.0,4875.0,9531.0,5655.0,5829.0,11485.0,"33"
247,"2023","July-September","Telangana",198.0,1583.0,158.0,155.0,313.0,434.0,400.0,834.0,777.0,704.0,1481.0,1899.0,1839.0,3738.0,2154.0,2104.0,4258.0,2746.0,2659.0,5405.0,"36"
248,"2023","July-September","Uttarakhand",96.0,739.0,91.0,81.0,172.0,249.0,239.0,488.0,400.0,349.0,749.0,954.0,890.0,1844.0,1096.0,1017.0,2113.0,1436.0,1337.0,2773.0,"05"
249,"2023","July-September","Uttar Pradesh",408.0,3249.0,624.0,547.0,1171.0,1363.0,1130.0,2493.0,2272.0,2018.0,4290.0,4931.0,4702.0,9633.0,5502.0,5272.0,10774.0,7489.0,6949.0,14438.0,"09"
250,"2023","July-September","West Bengal",376.0,2991.0,269.0,281.0,550.0,664.0,604.0,1268.0,1387.0,1437.0,2824.0,3842.0,3913.0,7755.0,4659.0,4685.0,9344.0,5592.0,5570.0,11162.0,"19"
251,"2023","July-September","Jammu And Kashmir",168.0,1342.0,190.0,181.0,371.0,440.0,373.0,813.0,713.0,634.0,1347.0,1905.0,1807.0,3712.0,2247.0,2130.0,4377.0,2877.0,2684.0,5561.0,"01"
252,"2023","July-September","All-India",5706.0,44738.0,5510.0,5089.0,10599.0,13090.0,11816.0,24906.0,23621.0,21680.0,45303.0,58111.0,56866.0,114981.0,67697.0,66798.0,134499.0,86297.0,83703.0,170004.0,"99"
253,"2021","October-December","Andhra Pradesh",224.0,1766.0,174.0,162.0,336.0,463.0,384.0,847.0,798.0,841.0,1639.0,2061.0,2216.0,4277.0,2371.0,2515.0,4886.0,3008.0,3061.0,6069.0,"28"
254,"2021","October-December","Assam",112.0,895.0,75.0,63.0,138.0,255.0,200.0,455.0,443.0,403.0,846.0,1222.0,1167.0,2389.0,1386.0,1318.0,2704.0,1716.0,1581.0,3297.0,"18"
255,"2021","October-December","Bihar",167.0,1333.0,291.0,261.0,552.0,718.0,614.0,1332.0,992.0,867.0,1859.0,2054.0,1917.0,3971.0,2359.0,2188.0,4548.0,3368.0,3063.0,6432.0,"10"
256,"2021","October-December","Chhattisgarh",104.0,823.0,111.0,100.0,211.0,296.0,284.0,580.0,492.0,478.0,970.0,1190.0,1188.0,2378.0,1332.0,1339.0,2671.0,1739.0,1723.0,3462.0,"22"
257,"2021","October-December","Delhi",120.0,802.0,71.0,74.0,145.0,223.0,172.0,395.0,476.0,387.0,863.0,1075.0,906.0,1981.0,1216.0,1066.0,2282.0,1510.0,1312.0,2822.0,"07"
258,"2021","October-December","Gujarat",232.0,1839.0,258.0,195.0,453.0,548.0,459.0,1007.0,1184.0,1000.0,2184.0,2763.0,2507.0,5270.0,3200.0,2974.0,6175.0,4006.0,3628.0,7635.0,"24"
259,"2021","October-December","Haryana",160.0,1230.0,160.0,164.0,324.0,441.0,374.0,815.0,754.0,630.0,1384.0,1742.0,1550.0,3292.0,2005.0,1803.0,3808.0,2606.0,2341.0,4947.0,"06"
260,"2021","October-December","Himachal Pradesh",48.0,361.0,27.0,23.0,50.0,97.0,73.0,170.0,157.0,136.0,293.0,420.0,372.0,792.0,479.0,430.0,909.0,603.0,526.0,1129.0,"02"
261,"2021","October-December","Jharkhand",134.0,1043.0,156.0,124.0,280.0,400.0,358.0,758.0,696.0,619.0,1315.0,1527.0,1419.0,2947.0,1740.0,1609.0,3350.0,2296.0,2091.0,4388.0,"20"
262,"2021","October-December","Karnataka",296.0,2349.0,258.0,242.0,500.0,633.0,569.0,1202.0,1144.0,1110.0,2254.0,2861.0,2871.0,5733.0,3313.0,3383.0,6697.0,4204.0,4194.0,8399.0,"29"
263,"2021","October-December","Kerala",304.0,2426.0,238.0,288.0,526.0,599.0,603.0,1202.0,933.0,928.0,1861.0,2610.0,2946.0,5558.0,3390.0,3882.0,7275.0,4227.0,4773.0,9003.0,"32"
264,"2021","October-December","Madhya Pradesh",248.0,1945.0,281.0,248.0,529.0,672.0,669.0,1341.0,1304.0,1125.0,2429.0,2928.0,2772.0,5700.0,3319.0,3160.0,6479.0,4272.0,4077.0,8349.0,"23"
265,"2021","October-December","Maharashtra",531.0,4060.0,442.0,415.0,857.0,1288.0,1072.0,2360.0,2125.0,1905.0,4030.0,5372.0,5062.0,10434.0,6257.0,6000.0,12257.0,7987.0,7487.0,15474.0,"27"
266,"2021","October-December","Odisha",134.0,1066.0,100.0,109.0,209.0,287.0,228.0,515.0,567.0,498.0,1065.0,1395.0,1317.0,2712.0,1633.0,1511.0,3144.0,2020.0,1848.0,3868.0,"21"
267,"2021","October-December","Punjab",207.0,1546.0,186.0,147.0,333.0,463.0,401.0,864.0,860.0,676.0,1536.0,2117.0,1856.0,3973.0,2472.0,2234.0,4706.0,3121.0,2782.0,5903.0,"03"
268,"2021","October-December","Rajasthan",216.0,1666.0,249.0,220.0,469.0,667.0,572.0,1239.0,1197.0,1039.0,2236.0,2593.0,2398.0,4992.0,2972.0,2808.0,5782.0,3888.0,3600.0,7490.0,"08"
269,"2021","October-December","Tamil Nadu",436.0,3461.0,265.0,278.0,543.0,686.0,669.0,1355.0,1486.0,1389.0,2875.0,3887.0,3946.0,7835.0,4681.0,4842.0,9526.0,5632.0,5789.0,11424.0,"33"
270,"2021","October-December","Telangana",194.0,1534.0,138.0,167.0,305.0,427.0,414.0,841.0,823.0,750.0,1573.0,1946.0,1882.0,3828.0,2161.0,2122.0,4283.0,2726.0,2703.0,5429.0,"36"
271,"2021","October-December","Uttarakhand",96.0,749.0,79.0,77.0,156.0,261.0,205.0,466.0,404.0,360.0,764.0,986.0,937.0,1924.0,1147.0,1091.0,2240.0,1487.0,1373.0,2862.0,"05"
272,"2021","October-December","Uttar Pradesh",406.0,3192.0,583.0,503.0,1087.0,1291.0,1128.0,2419.0,2300.0,2035.0,4335.0,4877.0,4576.0,9453.0,5491.0,5204.0,10695.0,7365.0,6835.0,14201.0,"09"
273,"2021","October-December","West Bengal",361.0,2860.0,247.0,197.0,444.0,571.0,495.0,1066.0,1265.0,1270.0,2535.0,3467.0,3526.0,6994.0,4214.0,4266.0,8481.0,5032.0,4958.0,9991.0,"19"
274,"2021","October-December","Jammu And Kashmir",172.0,1351.0,188.0,164.0,352.0,434.0,395.0,829.0,803.0,658.0,1461.0,2001.0,1885.0,3887.0,2349.0,2202.0,4552.0,2971.0,2761.0,5733.0,"01"
275,"2021","October-December","All-India",5691.0,44553.0,5264.0,4874.0,10139.0,13800.0,12369.0,26169.0,24472.0,22235.0,46708.0,59433.0,57608.0,117054.0,69027.0,67590.0,136636.0,88091.0,84833.0,172944.0,"99"
